path,kind,size,background,reference_images,prompt,notes
output/characters/npc/npc_21_the_undertaker_idle.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #21 The Undertaker, legend tier, ability chaosRandom. funeral-black suit, coffin motif, skull cane. Keep exact same identity across poses. Full-body duel idle facing player, hand near holster. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/characters/npc/npc_21_the_undertaker_aim.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #21 The Undertaker, legend tier, ability chaosRandom. funeral-black suit, coffin motif, skull cane. Keep exact same identity across poses. Full-body quick-draw/aim pose, revolver raised naturally. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/characters/npc/npc_21_the_undertaker_shoot.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #21 The Undertaker, legend tier, ability chaosRandom. funeral-black suit, coffin motif, skull cane. Keep exact same identity across poses. Full-body shooting pose aimed at player, NO muzzle flash baked in. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/characters/npc/npc_21_the_undertaker_defeat.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #21 The Undertaker, legend tier, ability chaosRandom. funeral-black suit, coffin motif, skull cane. Keep exact same identity across poses. Non-gory falling/defeated pose, knees or torso giving way. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/characters/npc/npc_22_pale_rider_portrait.png,portrait,1024x1024,opaque,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #22 Pale Rider, hidden tier, ability paleSilence. white horse-skull motif, bleached bone accents, no visible face. Keep exact same identity across poses. Chest-up western portrait, neutral wanted-poster composition, no text.",
output/characters/npc/npc_22_pale_rider_idle.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #22 Pale Rider, hidden tier, ability paleSilence. white horse-skull motif, bleached bone accents, no visible face. Keep exact same identity across poses. Full-body duel idle facing player, hand near holster. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/characters/npc/npc_22_pale_rider_aim.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #22 Pale Rider, hidden tier, ability paleSilence. white horse-skull motif, bleached bone accents, no visible face. Keep exact same identity across poses. Full-body quick-draw/aim pose, revolver raised naturally. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/characters/npc/npc_22_pale_rider_shoot.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #22 Pale Rider, hidden tier, ability paleSilence. white horse-skull motif, bleached bone accents, no visible face. Keep exact same identity across poses. Full-body shooting pose aimed at player, NO muzzle flash baked in. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/characters/npc/npc_22_pale_rider_defeat.png,character,1024x1536,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. NPC #22 Pale Rider, hidden tier, ability paleSilence. white horse-skull motif, bleached bone accents, no visible face. Keep exact same identity across poses. Non-gory falling/defeated pose, knees or torso giving way. Transparent background.","Generate portrait/idle first, then use accepted identity as reference for later poses."
output/weapons/player_hand_revolver_idle.png,weapon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. First-person right hand holding classic single-action revolver low in frame, natural anatomy.",
output/weapons/player_hand_revolver_fire.png,weapon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. First-person right hand firing classic single-action revolver from lower-right; recoil visible; NO muzzle flash.",
output/weapons/revolver_side.png,weapon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Classic dark steel single-action western revolver with walnut grip, clean side profile.",
output/effects/muzzle_flash.png,effect,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Compact revolver muzzle flash, orange-white core, sparse sparks. Isolated effect only.",
output/effects/gun_smoke.png,effect,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Small gray-white revolver smoke puff with wispy edges. Isolated effect only.",
output/effects/dust_impact.png,effect,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Dry desert dirt impact burst with small particles. Isolated effect only.",
output/effects/dust_cloud.png,effect,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Low ground dust cloud for a falling body. Isolated effect only.",
output/effects/lightning.png,effect,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Sharp white-gold storm lightning effect for Thunderbolt cue. Isolated effect only.",
output/effects/void_crack.png,effect,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Restrained black-violet dimensional crack effect for Void. Isolated effect only.",
output/ui/textures/wanted_paper.png,texture,1024x1536,opaque,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Blank aged western wanted-poster paper, rough torn edges, subtle stains, absolutely no text.",
output/ui/textures/leather_panel.png,texture,1536x1024,opaque,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Seamless dark worn brown leather UI texture, subtle scratches, no objects or text.",
output/ui/icons/skill_mirror.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: cracked mirror symbol. Thick readable silhouette, no text.",
output/ui/icons/skill_thunderbolt.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: lightning bolt symbol. Thick readable silhouette, no text.",
output/ui/icons/skill_blind_bang.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: crossed-out eye symbol. Thick readable silhouette, no text.",
output/ui/icons/skill_shake.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: three vibration-wave lines. Thick readable silhouette, no text.",
output/ui/icons/skill_void.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: black eclipse ring symbol. Thick readable silhouette, no text.",
output/ui/icons/skill_echo.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: three sound-wave arcs. Thick readable silhouette, no text.",
output/ui/icons/skill_chaos.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: single western dice symbol. Thick readable silhouette, no text.",
output/ui/icons/skill_pale_silence.png,icon,1024x1024,transparent,references/high_noon_master_reference.png,"HIGH NOON mobile game art. cinematic spaghetti western, realistic stylized game art, burnt-orange sunset, deep brown shadows, dusty frontier town, weathered leather and steel, dramatic rim light, grounded anatomy. No text, no logo, no watermark. Minimal cream/gold western UI icon: minimal skull symbol. Thick readable silhouette, no text.",
